mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.000739145278930664,0.00027475357055664065,0.7775919732441472,0.8227379450165369,43,{'min_samples_split': 43},79,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8305439330543933,0.7899159663865546,0.826722338204593,0.8235294117647058,0.8225469728601252,0.7226890756302521,0.8204592901878914,1.180535559083989e-05,3.3602643828292597e-06,0.03899254492527334,0.005812297929997164
0.00073699951171875,0.00027923583984375,0.7775919732441472,0.8223195349746959,44,{'min_samples_split': 44},79,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8284518828451883,0.7899159663865546,0.826722338204593,0.8235294117647058,0.8225469728601252,0.7226890756302521,0.8204592901878914,1.366901766985183e-05,7.4642913548849085e-06,0.03899254492527334,0.005286858000404694
0.0007768154144287109,0.0002827644348144531,0.7759197324414716,0.8206458948073319,45,{'min_samples_split': 45},83,0.8099173553719008,0.8134171907756813,0.7333333333333333,0.8200836820083682,0.7899159663865546,0.826722338204593,0.8235294117647058,0.8225469728601252,0.7226890756302521,0.8204592901878914,5.7801711755880285e-05,2.016068407128889e-05,0.04064122337583613,0.004316070634626977
0.0007359504699707032,0.00027737617492675783,0.7759197324414716,0.8202283582728851,46,{'min_samples_split': 46},83,0.8099173553719008,0.8134171907756813,0.7333333333333333,0.8200836820083682,0.7899159663865546,0.824634655532359,0.8235294117647058,0.8225469728601252,0.7226890756302521,0.8204592901878914,1.2904062828198589e-05,3.5956177752511704e-06,0.04064122337583613,0.0037751209937923504
0.0007358551025390625,0.0002808094024658203,0.7759197324414716,0.8202283582728851,47,{'min_samples_split': 47},83,0.8099173553719008,0.8134171907756813,0.7333333333333333,0.8200836820083682,0.7899159663865546,0.824634655532359,0.8235294117647058,0.8225469728601252,0.7226890756302521,0.8204592901878914,1.4458941856962913e-05,1.093652816163145e-05,0.04064122337583613,0.0037751209937923504
0.0007243633270263671,0.0002762794494628906,0.7809364548494984,0.816888065997311,48,{'min_samples_split': 48},74,0.8099173553719008,0.8134171907756813,0.7333333333333333,0.8200836820083682,0.7899159663865546,0.824634655532359,0.8235294117647058,0.8225469728601252,0.7478991596638656,0.8037578288100209,1.3215703350747708e-05,4.524679628096183e-06,0.034913130332403945,0.0075722512028493375
0.0007211685180664063,0.0002800464630126953,0.782608695652174,0.8131258696503189,49,{'min_samples_split': 49},70,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8096234309623431,0.7899159663865546,0.824634655532359,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,1.7828481591237988e-05,5.145866131383405e-06,0.03272396455290031,0.006836811885062887
0.0007305622100830078,0.00028162002563476564,0.7842809364548495,0.8118732600469786,50,{'min_samples_split': 50},65,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8096234309623431,0.7983193277310925,0.8183716075156576,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,2.533769262503955e-05,1.2630695374285191e-05,0.03326489054594593,0.004917935398924757
0.0007260322570800781,0.00027637481689453126,0.7842809364548495,0.8118732600469786,51,{'min_samples_split': 51},65,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8096234309623431,0.7983193277310925,0.8183716075156576,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,4.142268776823011e-05,3.24249267578125e-06,0.03326489054594593,0.004917935398924757
0.0007113456726074219,0.0002838611602783203,0.7842809364548495,0.8118732600469786,52,{'min_samples_split': 52},65,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8096234309623431,0.7983193277310925,0.8183716075156576,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,8.276387706241659e-06,2.0030339306664518e-05,0.03326489054594593,0.004917935398924757
0.0007231235504150391,0.0002814292907714844,0.7842809364548495,0.8118732600469786,53,{'min_samples_split': 53},65,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8096234309623431,0.7983193277310925,0.8183716075156576,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,6.865461595507035e-06,6.190808245512954e-06,0.03326489054594593,0.004917935398924757
0.000710439682006836,0.0002728939056396484,0.7842809364548495,0.8118732600469786,54,{'min_samples_split': 54},65,0.8099173553719008,0.8134171907756813,0.7416666666666667,0.8096234309623431,0.7983193277310925,0.8183716075156576,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,1.0587932609368607e-05,3.6489727916162476e-06,0.03326489054594593,0.004917935398924757
0.0007282257080078125,0.00027332305908203127,0.7909698996655519,0.8110373134706907,55,{'min_samples_split': 55},38,0.8099173553719008,0.8134171907756813,0.775,0.8075313807531381,0.7983193277310925,0.8162839248434238,0.8235294117647058,0.81419624217119,0.7478991596638656,0.8037578288100209,2.775487195889494e-05,3.7443104609299813e-06,0.026733604112206433,0.004657296180469369
