mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0004181385040283203,6.638833726485105e-06,0.00032782554626464844,2.3937035366079585e-06,348,{'min_samples_split': 348},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00043025016784667967,1.6050794893017247e-05,0.0003292560577392578,5.841984995190344e-06,349,{'min_samples_split': 349},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004275798797607422,1.2432197296507621e-05,0.0003322124481201172,5.143656372132034e-06,350,{'min_samples_split': 350},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004206657409667969,1.0970985773057467e-05,0.00032935142517089846,5.406584847663256e-06,351,{'min_samples_split': 351},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.000424957275390625,8.248869383930238e-06,0.0003302574157714844,6.712065259837839e-06,352,{'min_samples_split': 352},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004127025604248047,3.5683225505580343e-06,0.00033240318298339845,1.0045771852312997e-05,353,{'min_samples_split': 353},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00042219161987304686,1.0219678276643264e-05,0.00032958984375,5.268133523801471e-06,354,{'min_samples_split': 354},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00042133331298828126,9.070440492191054e-06,0.000330352783203125,6.092702705110602e-06,355,{'min_samples_split': 355},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004194736480712891,6.472702174298609e-06,0.00033550262451171876,1.0149353177557762e-05,356,{'min_samples_split': 356},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004219532012939453,7.227504977260695e-06,0.0003300189971923828,3.824816633254142e-06,357,{'min_samples_split': 357},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004211902618408203,5.300404827724554e-06,0.000331878662109375,6.515417500456239e-06,358,{'min_samples_split': 358},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00041909217834472655,7.476466034896713e-06,0.00032815933227539065,5.7033391981284765e-06,359,{'min_samples_split': 359},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004222869873046875,7.403117635755673e-06,0.0003321647644042969,7.426116834658711e-06,360,{'min_samples_split': 360},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.0004203319549560547,1.2430734082556047e-05,0.00033092498779296875,4.818179351451541e-06,361,{'min_samples_split': 361},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00041513442993164064,7.784868621411608e-06,0.0003341197967529297,6.085234324385937e-06,362,{'min_samples_split': 362},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00042014122009277345,4.38949259676554e-06,0.0003294944763183594,4.3363351991232515e-06,363,{'min_samples_split': 363},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
0.00042214393615722654,8.916472360495518e-06,0.00033559799194335935,1.2299810921022684e-05,364,{'min_samples_split': 364},0.7666666666666667,0.7583333333333333,0.7583333333333333,0.7647058823529411,0.7647058823529411,0.762549019607843,0.0035157688386355246,96,0.7615062761506276,0.7635983263598326,0.7635983263598326,0.7620041753653445,0.7620041753653445,0.7625422559201964,0.0008812360633703222
