mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0005293846130371094,1.62660889941704e-05,0.000347137451171875,2.6491297613660524e-05,83,{'min_samples_split': 83},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.000530242919921875,1.8464129791560235e-05,0.00033550262451171876,6.146207158739329e-06,84,{'min_samples_split': 84},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005315780639648437,2.875078959136344e-05,0.0003315925598144531,1.075730256059011e-05,85,{'min_samples_split': 85},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005301952362060547,1.6558269015705325e-05,0.0003273487091064453,2.8410852641613446e-06,86,{'min_samples_split': 86},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005300045013427734,1.8303964345616566e-05,0.00032362937927246096,3.229141798655894e-06,87,{'min_samples_split': 87},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005312919616699219,1.7945555966611238e-05,0.0003567218780517578,3.8025005384063715e-05,88,{'min_samples_split': 88},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005356311798095703,2.7041586171043315e-05,0.0003467559814453125,9.560079632574279e-06,89,{'min_samples_split': 89},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005393028259277344,1.7589410455601003e-05,0.00033059120178222654,2.5078189453706184e-06,90,{'min_samples_split': 90},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005254268646240235,1.4882667509430897e-05,0.00033679008483886717,1.228778917929636e-05,91,{'min_samples_split': 91},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
0.0005466938018798828,2.390376636408669e-05,0.00032944679260253905,1.2561740753478519e-06,92,{'min_samples_split': 92},0.8,0.7583333333333333,0.8,0.7899159663865546,0.8235294117647058,0.7943557422969187,0.021128861010131752,1,0.801255230125523,0.8096234309623431,0.803347280334728,0.8079331941544885,0.7974947807933194,0.8039307832740803,0.004412407932674458
